,Proposta,Temas,Ementa,Ano,Autor(es),Cargo,Partido,Link
4128,PRS 7/2023,,"Altera o art. 104-C do Regimento Interno, para incluir, entre as competências da Comissão de Ciência, Tecnologia, Inovação, Comunicação e Informática, os assuntos relacionados à agência reguladora do setor de telecomunicações",2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155832
4129,RQS 43/2023,,"Realização de Sessão Especial, no mês de novembro, a fim de celebrar o Dia 20 de Novembro - Dia da Consciência Negra.",2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155833
4130,RQS 44/2023,,"Realização de Sessão Especial, em data oportuna, a fim de celebrar o Dia 1º de Maio, Dia das Trabalhadoras e dos Trabalhadores.",2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155836
4131,RQS 45/2023,,"Sessão Especial a fim de celebrar o primeiro centenário da Lei Eloy Chaves, considerada a origem da previdência social no Brasil.",2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155838
4132,RQS 46/2023,,Sessão Especial a fim de celebrar os dez anos do Estatuto da Juventude.,2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155840
4133,RQS 48/2023,,Desarquivamento de proposições.,2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155842
4134,PL 434/2023,,"Acrescenta dispositivo à Resolução nº 48, de 21 de dezembro de 2007, do Senado Federal, para prever a necessidade de autorização para concessão de garantia da União, de suas autarquias e demais entidades controladas pelo poder público federal, em operações de crédito à exportação.",2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155843
4135,PL 435/2023,,"Altera a Lei 13.105, de 16 de março de 2015, para conceder tramitação prioritária automática aos processos protocolados em qualquer juízo ou tribunal, cuja parte seja mulher vítima de violência física.",2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155844
4136,PRS 8/2023,,"Acrescenta dispositivo à Resolução nº 48, de 21 de dezembro de 2007, do Senado Federal, para prever a necessidade de autorização para concessão de garantia da União, de suas autarquias e demais entidades controladas pelo poder público federal, em operações de crédito à exportação.",2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155845
4137,RQS 49/2023,,Sessão Especial para celebrar o aniversário de 17 anos da Lei Maria da Penha.,2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155846
4138,RQS 50/2023,,Realização de Sessão Especial para celebrar o Dia da Democracia.,2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155848
4139,RQS 51/2023,,Realização de Sessão Especial a fim de comemorar o Dia Mundial do Desporto Olímpico.,2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155849
4140,RQS 52/2023,,Realização de Sessão Especial para celebrar o aniversário de 63 anos de Brasília.,2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155850
4141,RQS 53/2023,,Realização de Sessão Especial para celebrar o Dia do Professor.,2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155851
4142,RQS 54/2023,,Realização de Sessão Especial para celebrar o Dia da Imprensa.,2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155852
4143,RQS 55/2023,,Realização de Sessão Especial para celebrar o Dia do Profissional de Educação Física.,2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155853
4144,PL 443/2023,,"Dispõe sobre a utilização pelo Governo do Distrito Federal da polícia militar, corpo de bombeiros militar e polícia civil do Distrito Federal, nos termos do § 4º do art. 32 da Constituição Federal e dá outras providências.",2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155854
4145,PL 445/2023,,Proíbe a realização de atividades de recepção de novos estudantes em instituições de educação superior nas condições que especifica.,2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155855
4146,PRS 9/2023,,"Altera os artigos 72, 77 e 104-G do Regimento Interno do Senado Federal, aprovado pela Resolução nº 93, de 1970, para incluir como Comissão Permanente a Comissão da Amazônia e dos Povos Indígenas e dá outras providências.",2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155857
4147,PRS 10/2023,,"Dá nova redação à Resolução do Senado Federal nº 9, de 1992, para reduzir a alíquota do Imposto de Transmissão Causa Mortis e por Doação de quaisquer bens e direitos (ITCMD) quando se tratar de doação destinada a atividade fim de instituição beneficente sem fins lucrativos.",2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155858
4148,MPV 1161/2023,,"Altera a Lei nº 13.334, de 13 de setembro de 2016, que cria o Programa de Parcerias de Investimentos - PPI.",2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155860
4149,PL 455/2023,,Concede incentivos fiscais para projetos que favoreçam a integração regional na América do Sul.,2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155861
4150,PRS 11/2023,,"Cria, no Senado Federal, a Frente Parlamentar de Relacionamento com os BRICS.",2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155862
4151,PRS 12/2023,,Acrescenta § 2º ao art. 39 do Regimento Interno do Senado Federal para estipular que o Senador que se afastar para assumir um dos cargos referidos no inciso II do mesmo artigo e retornar ao mandato somente poderá afastar-se novamente para assumir um desses cargos após decorrido um ano do retorno.,2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155863
4152,RQS 57/2023,,"Requer que sejam prestadas, pelo Senhor Ministro Chefe da Casa Civil da Presidência da República, Rui Costa dos Santos, informações sobre a retomada do Programa de Aceleração do Crescimento (PAC), anunciada pelo senhor Presidente da República.",2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155864
4153,PL 476/2023,,"Altera o art. 61 do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 – Código Penal, para agravar a pena quando o crime é cometido durante saída temporária, liberdade condicional ou prisão domiciliar ou em situação de evadido do sistema prisional.",2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155866
4154,PL 477/2023,,Inscreve o nome de Oscar Ribeiro de Almeida Niemeyer Soares Filho no Livro dos Heróis e Heroínas da Pátria.,2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155867
4155,PL 486/2023,,"Altera a Lei nº 9.605, de 12 de fevereiro de 1998 (Lei dos Crimes Ambientais), para prever isenção de pena para o agente com baixo grau de instrução ou escolaridade e que tenha cometido o crime por subordinação a ordem superior.",2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155868
4156,RQS 59/2023,,Sessão Especial a fim de comemorar o Dia Internacional dos Direitos dos Animais.,2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155869
4157,PL 496/2023,,"Altera o art. 20 da Lei nº 9.605, de 12 de fevereiro de 1998 (Lei de Crimes Ambientais), para dispor na sentença penal condenatória à reparação integral, material e moral nos casos de crimes ambientais.",2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155870
4158,PL 497/2023,,"Acrescenta o § 2º ao art. 299 do Dec. Lei 2.848, de 07 de dezembro de 1940 (Código Penal), para incluir no crime de falsidade ideológica a conduta de inserir dados falsos, ou excluir indevidamente dados corretos nos sistemas informatizados ou bancos de dados da Administração Pública, com o fim de obter vantagem indevida para si ou para outrem ou para causar dano.",2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155871
4159,RQS 60/2023,,"Requer que sejam prestadas, pelo Senhor Ministro de Estado das Cidades, Jader Barbalho Filho, informações sobre a retomada do Programa Minha Casa Minha Vida, anunciada pelo Senhor Presidente da República.",2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155872
4160,RQS 61/2023,,Sessão Especial para comemorar o Dia do Advogado.,2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155873
4161,RQS 62/2023,,"Realização de sessão especial, em data oportuna, a fim de comemorar o Dia Nacional do Turismo.",2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155874
4162,RQS 63/2023,,"Realização de sessão especial, em data oportuna, a fim de comemorar os 46 anos do Estado de Mato Grosso do Sul.",2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155875
4163,PL 499/2023,,"Altera o art. 92 do Decreto-Lei nº 2.8484, de 7 de dezembro de 1940 (Código Penal), para estabelecer a perda de cargo, função pública ou mandato eletivo de quem pratica crime sexual contra criança, adolescente, pessoa com deficiência ou mulher, bem como impedir, nessas hipóteses, a sua assunção no prazo de até cinco anos após o cumprimento da pena.",2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155876
4164,PL 501/2023,,"Altera a Lei nº 8.069, de 13 de julho de 1990 (Estatuto da Criança e do Adolescente), para tipificar o crime de submissão de criança ou adolescente a intervenção cirúrgica ou a tratamento de transexualização.",2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155877
4165,PRS 13/2023,,"Altera a Resolução nº 48, de 2007, para estabelecer ao Senado Federal a competência de autorizar previamente as operações de financiamento vinculado à exportação de bens ou serviços nacionais que envolvam Estado estrangeiro, concedida pelo Banco de Desenvolvimento Econômico e Social – BNDES.",2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155879
4166,PL 502/2023,,"Altera a Lei nº 12.305, de 2 agosto de 2010, para estimular a destinação e a disposição ambientalmente adequada de resíduos sólidos e de rejeitos como forma de recuperação energética.",2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155880
4167,PET 3/2023,,"Requer pedido de Impeachment em face do Ministro do Supremo Tribunal Federal Alexandre de Moraes, com fundamento no art. 52, II da Constituição Federal, no art. 39, itens 2, 4 e 5, art. 41 da Lei nº 1078/1950 e no art. 377 do Regimento Interno do Senado Federal.",2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155881
4168,RQS 64/2023,,"Realização de Sessão Especial para entrega de diploma de Honra ao Mérito a Rafael Régis Azevedo, porta-voz de todos os brasileiros que enfrentam doenças de difícil diagnóstico e tratamento, e outros.",2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155882
4169,RQS 65/2023,,Requer o desarquivamento do PLS nº 166/2018.,2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155883
4170,PL 511/2023,,"Altera a Lei nº 8.429, de 2 de junho de 1992, para ampliar o rol dos atos de improbidade administrativa que atentam contra os princípios da administração pública.",2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155884
4171,MPV 1162/2023,,"Dispõe sobre o Programa Minha Casa, Minha Vida, altera a Lei nº 6.015, de 31 de dezembro de 1973, a Lei nº 8.677, de 13 de julho de 1993, a Lei nº 9.514, de 20 de novembro de 1997, a Lei nº 10.188, de 12 de fevereiro de 2001, a Lei nº 11.977, de 7 de julho de 2009, a Lei nº 14.063, de 23 de setembro de 2020, e a Lei nº 14.382, de 27 de junho de 2022.",2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155886
4172,PL 522/2023,,"Altera a Lei nº 12.288, de 20 de julho de 2010, que institui o Estatuto da Igualdade Racial, para inserir capítulo sobre o direito à propriedade definitiva das terras ocupadas pelos povos remanescentes das comunidades quilombolas.",2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155888
4173,RQS 67/2023,,Voto de congratulações à Diretoria e Conselho Fiscal da Associação Sul-Mato-Grossense dos membros do Ministério Público - ASMMP.,2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155889
4174,PL 536/2023,,"Altera o art. 141 do Decreto-Lei nº 2.848, de 7 de dezembro de 1940, para criar causa de aumento de pena nos crimes contra a honra, quando for cometido por cliente contra empregado durante o atendimento.",2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155890
4175,PDL 44/2023,,"Susta, nos termos do art. 49, inciso V, da Constituição Federal, a PORTARIA SGP/SEDGG/ME nº 10723, de 19 de dezembro de 2022, que estabelece orientações e procedimentos aos órgãos e entidades integrantes da administração pública federal direta, autárquica e fundacional sobre a redistribuição de cargos efetivos ocupados.",2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155892
4176,PLP 28/2023,,"Acrescenta item 11 à alínea e do inciso I do art. 1º da Lei Complementar nº 64, de 18 de maio de 1990, para incluir a condenação pelos crimes contra o Estado Democrático de Direito, previstos no Título XII do Decreto-Lei nº 2.848, de 7 de dezembro de 1940, no rol daqueles que dão ensejo à inelegibilidade para qualquer cargo.",2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155894
4177,RQS 71/2023,,"Realização de sessão especial, em 18/05/2023, em alusão ao 18 de Maio: Dia Nacional de Combate ao Abuso e à Exploração Sexual de Crianças e Adolescentes.",2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155896
4178,PL 544/2023,,"Institui o Protocolo Não Nos Calaremos para prevenir, identificar e lidar com casos de violência sexual ou de gênero em estabelecimentos e eventos abertos ao público.",2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155897
4179,PL 552/2023,,"Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 – Código Penal –, para criar o crime de esbulho possessório qualificado.",2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155898
4180,PL 556/2023,,Altera a Lei dos Crimes Hediondos para considerar hediondo o roubo circunstanciado pelo emprego de explosivo ou de artefato análogo que cause perigo comum.,2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155899
4181,RQS 72/2023,,"Criação de Comissão Temporária Externa composta de 4 (quatro) membros titulares para, no prazo de 90 (noventa) dias, acompanhar a necessidade de criação por parte do Ministério Público Federal do Território Ribeirinho, na região da Usina Hidrelétrica de Belo Monte, no Estado do Pará, e as consequências socioambientais dos sucessivos pedidos de Declaração de Utilidade Pública (DUP).",2023,,,,http://legis.senado.leg.br/dadosabertos/materia/textos/155900
